Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Sales,Profit,Region,Payment_Mode
ORD00583,2023-12-21,C292,Tablet,Electronics,4,106093.6,18258.64,Amravati,Cash
ORD00584,2023-12-21,C045,Laptop,Electronics,1,72930.29,6753.19,Amravati,Net Banking
ORD00585,2023-12-22,C040,Tablet,Electronics,2,49597.99,6923.31,Mumbai,Cash
ORD00586,2023-12-23,C122,Tablet,Electronics,4,102608.86,20815.79,Mumbai,Debit Card
ORD00587,2023-12-23,C159,Headphones,Accessories,3,13288.59,1906.26,Amravati,Credit Card
ORD00588,2023-12-24,C136,Mouse,Accessories,4,6071.96,1051.85,Nagpur,Credit Card
ORD00589,2023-12-24,C209,Smartphone,Electronics,1,30636.47,5979.34,Mumbai,Net Banking
ORD00590,2023-12-25,C059,Tablet,Electronics,4,111382.72,22415.78,Amravati,UPI
ORD00591,2023-12-26,C277,Monitor,Electronics,4,67638.5,8380.36,Pune,Cash
ORD00592,2023-12-26,C062,Smartphone,Electronics,1,36048.01,6203.14,Pune,Cash
ORD00593,2023-12-27,C059,Smartphone,Electronics,1,34171.8,3908.68,Nagpur,Net Banking
ORD00594,2023-12-27,C204,Tablet,Electronics,2,58500.98,8905.29,Pune,Cash
ORD00595,2023-12-28,C279,Tablet,Electronics,3,95256.3,9784.78,Pune,UPI
ORD00596,2023-12-29,C239,Printer,Office,2,33090.33,6541.99,Mumbai,Debit Card
ORD00597,2023-12-29,C110,Headphones,Accessories,1,3926.76,441.59,Nashik,Debit Card
ORD00598,2023-12-30,C207,Keyboard,Accessories,3,8625.71,1078.11,Amravati,Cash
ORD00599,2023-12-30,C165,Smartphone,Electronics,1,35268.25,4123.89,Nashik,Net Banking
ORD00600,2023-12-31,C120,Printer,Office,3,46250.02,10181.28,Pune,UPI
ORD00601,2024-01-01,C104,Printer,Office,2,30714.19,7161.42,Nashik,Credit Card
ORD00602,2024-01-01,C182,Smartphone,Electronics,4,167016.78,20431.41,Nashik,Debit Card
ORD00603,2024-01-02,C163,Keyboard,Accessories,4,14374.5,3121.18,Nashik,Net Banking
ORD00604,2024-01-03,C187,Laptop,Electronics,3,202996.88,17013.66,Nashik,Debit Card
ORD00605,2024-01-03,C256,Headphones,Accessories,3,12678.4,1300.16,Mumbai,Credit Card
ORD00606,2024-01-04,C125,Tablet,Electronics,3,94629.54,17618.54,Pune,Debit Card
ORD00607,2024-01-04,C276,Laptop,Electronics,4,330724.65,48341.75,Mumbai,Debit Card
ORD00608,2024-01-05,C197,Headphones,Accessories,2,8858.51,1223.57,Mumbai,Net Banking
ORD00609,2024-01-06,C203,Tablet,Electronics,1,30442.17,5505.07,Mumbai,Net Banking
ORD00610,2024-01-06,C210,Smartphone,Electronics,3,127041.31,24795.97,Mumbai,Net Banking
ORD00611,2024-01-07,C182,Keyboard,Accessories,1,3338.12,819.92,Pune,Debit Card
ORD00612,2024-01-07,C193,Laptop,Electronics,4,278903.05,60729.45,Amravati,Credit Card
ORD00613,2024-01-08,C112,Monitor,Electronics,1,19261.67,1603.62,Nagpur,Debit Card
ORD00614,2024-01-09,C118,Tablet,Electronics,3,89499.99,19912.53,Amravati,Debit Card
ORD00615,2024-01-09,C026,Keyboard,Accessories,4,14454.16,2735.28,Mumbai,Cash
ORD00616,2024-01-10,C008,Printer,Office,3,48687.64,4325.32,Nashik,Credit Card
ORD00617,2024-01-10,C235,Headphones,Accessories,1,4968.76,1143.29,Nashik,Debit Card
ORD00618,2024-01-11,C181,Monitor,Electronics,4,80953.88,9182.69,Nagpur,Debit Card
ORD00619,2024-01-12,C264,Tablet,Electronics,4,122744.59,22402.94,Nashik,Cash
ORD00620,2024-01-12,C268,Keyboard,Accessories,3,9107.93,1402.78,Nagpur,UPI
ORD00621,2024-01-13,C290,Printer,Office,2,30056.81,3481.62,Mumbai,Cash
ORD00622,2024-01-13,C052,Smartphone,Electronics,2,78269.55,18800.75,Nashik,Cash
ORD00623,2024-01-14,C110,Tablet,Electronics,1,25156.27,5426.45,Nashik,Cash
ORD00624,2024-01-15,C125,Smartphone,Electronics,3,114761.24,16313.46,Nashik,Cash
ORD00625,2024-01-15,C278,Mouse,Accessories,2,3082.49,426.15,Pune,Debit Card
ORD00626,2024-01-16,C192,Keyboard,Accessories,2,6800.99,1473.41,Pune,Debit Card
ORD00627,2024-01-17,C223,Keyboard,Accessories,4,13377.7,2074.84,Pune,UPI
ORD00628,2024-01-17,C226,Monitor,Electronics,2,39453.93,5047.19,Nagpur,Net Banking
ORD00629,2024-01-18,C106,Laptop,Electronics,4,296870.24,57270.51,Nashik,UPI
ORD00630,2024-01-18,C218,Printer,Office,1,15947.03,3825.23,Mumbai,Net Banking
ORD00631,2024-01-19,C211,Smartphone,Electronics,1,39646.69,6428.34,Amravati,UPI
ORD00632,2024-01-20,C295,Tablet,Electronics,4,132750.29,19800.61,Amravati,Debit Card
ORD00633,2024-01-20,C229,Laptop,Electronics,4,286464.53,69251.55,Mumbai,Net Banking
ORD00634,2024-01-21,C095,Laptop,Electronics,4,285236.11,46560.85,Amravati,Cash
ORD00635,2024-01-21,C120,Monitor,Electronics,4,89149.32,9272.24,Amravati,Net Banking
ORD00636,2024-01-22,C237,Headphones,Accessories,3,12653.12,1482.7,Pune,Net Banking
ORD00637,2024-01-23,C032,Headphones,Accessories,4,15571.58,3325.46,Mumbai,Credit Card
ORD00638,2024-01-23,C177,Tablet,Electronics,4,125777.54,11922.82,Mumbai,Net Banking
ORD00639,2024-01-24,C254,Monitor,Electronics,1,20787.92,2442.28,Nashik,Credit Card
ORD00640,2024-01-24,C013,Keyboard,Accessories,3,9201.16,1657.3,Nashik,Credit Card
ORD00641,2024-01-25,C273,Smartphone,Electronics,1,44267.25,4685.61,Pune,Credit Card
ORD00642,2024-01-26,C264,Tablet,Electronics,1,30913.97,7437.69,Mumbai,Credit Card
ORD00643,2024-01-26,C246,Monitor,Electronics,3,63508.69,11723.27,Pune,UPI
ORD00644,2024-01-27,C221,Headphones,Accessories,3,15110.72,3611.15,Pune,Net Banking
ORD00645,2024-01-27,C180,Tablet,Electronics,1,26469.33,5132.55,Pune,Cash
ORD00646,2024-01-28,C180,Monitor,Electronics,1,21047.92,1863.61,Nagpur,UPI
ORD00647,2024-01-29,C098,Keyboard,Accessories,1,3258.07,274.48,Nagpur,Cash
ORD00648,2024-01-29,C072,Laptop,Electronics,1,75074.96,7430.23,Mumbai,Cash
ORD00649,2024-01-30,C171,Laptop,Electronics,3,212305.43,44081.15,Nagpur,UPI
ORD00650,2024-01-31,C056,Printer,Office,2,35266.97,6882.59,Pune,Net Banking
ORD00651,2024-01-31,C139,Mouse,Accessories,4,5983.15,766.3,Nagpur,Net Banking
ORD00652,2024-02-01,C156,Tablet,Electronics,2,60538.72,11716.51,Mumbai,UPI
ORD00653,2024-02-01,C293,Headphones,Accessories,3,13902.31,2576.58,Mumbai,Cash
ORD00654,2024-02-02,C299,Keyboard,Accessories,2,6450.76,820.34,Amravati,Credit Card
ORD00655,2024-02-03,C188,Mouse,Accessories,4,6936.61,963.99,Mumbai,Credit Card
ORD00656,2024-02-03,C184,Keyboard,Accessories,3,12076.79,1258.2,Mumbai,Cash
ORD00657,2024-02-04,C208,Laptop,Electronics,2,165516.73,39563.85,Pune,Cash
ORD00658,2024-02-04,C184,Headphones,Accessories,4,18788.13,2029.69,Amravati,Net Banking
ORD00659,2024-02-05,C073,Laptop,Electronics,3,199734.59,31970.17,Pune,Cash
ORD00660,2024-02-06,C152,Printer,Office,4,67008.95,11943.77,Nashik,Debit Card
ORD00661,2024-02-06,C162,Smartphone,Electronics,3,131966.35,19782.23,Pune,Cash
ORD00662,2024-02-07,C176,Keyboard,Accessories,3,9532.69,1240.8,Nagpur,UPI
ORD00663,2024-02-07,C116,Smartphone,Electronics,2,84748.61,19215.31,Nashik,Net Banking
ORD00664,2024-02-08,C143,Laptop,Electronics,4,322423.37,41576.72,Pune,Credit Card
ORD00665,2024-02-09,C070,Headphones,Accessories,4,20773.66,3722.91,Nagpur,Debit Card
ORD00666,2024-02-09,C091,Printer,Office,4,74446.58,15232.52,Pune,Net Banking
ORD00667,2024-02-10,C242,Keyboard,Accessories,3,12086.69,2812.88,Pune,UPI
ORD00668,2024-02-10,C203,Keyboard,Accessories,1,3722.64,350.17,Nashik,Net Banking
ORD00669,2024-02-11,C197,Smartphone,Electronics,1,41265.05,3947.77,Nagpur,Debit Card
ORD00670,2024-02-12,C188,Printer,Office,2,31863.07,6551.28,Mumbai,Debit Card
ORD00671,2024-02-12,C220,Keyboard,Accessories,4,12044.41,2884.8,Pune,UPI
ORD00672,2024-02-13,C184,Monitor,Electronics,3,65944.68,14042.83,Pune,Cash
ORD00673,2024-02-14,C249,Laptop,Electronics,4,271047.1,67274.81,Pune,Credit Card
ORD00674,2024-02-14,C166,Mouse,Accessories,3,5094.79,1118.4,Mumbai,Net Banking
ORD00675,2024-02-15,C078,Printer,Office,4,60900.12,13512.55,Nashik,Debit Card
ORD00676,2024-02-15,C143,Headphones,Accessories,2,9968.8,1443.17,Nashik,Debit Card
ORD00677,2024-02-16,C197,Mouse,Accessories,1,1565.78,129.72,Pune,UPI
ORD00678,2024-02-17,C005,Monitor,Electronics,1,19932.54,3633.42,Pune,Cash
ORD00679,2024-02-17,C249,Headphones,Accessories,2,10756.52,1467.82,Nashik,Cash
ORD00680,2024-02-18,C239,Monitor,Electronics,3,70928.64,13063.3,Amravati,Debit Card
ORD00681,2024-02-18,C044,Laptop,Electronics,3,244936.88,36384.23,Nashik,Net Banking
ORD00682,2024-02-19,C065,Laptop,Electronics,3,193755.98,23910.88,Mumbai,Cash
ORD00683,2024-02-20,C239,Mouse,Accessories,2,3684.4,338.66,Amravati,Debit Card
ORD00684,2024-02-20,C284,Printer,Office,4,74408.71,17428.92,Nashik,Credit Card
ORD00685,2024-02-21,C201,Monitor,Electronics,3,63340.13,12943.73,Nashik,Credit Card
ORD00686,2024-02-21,C103,Printer,Office,3,44245.43,10567.21,Pune,Net Banking
ORD00687,2024-02-22,C197,Laptop,Electronics,4,345765.14,58890.71,Nashik,Net Banking
ORD00688,2024-02-23,C173,Monitor,Electronics,4,80643.37,12537.11,Nashik,Credit Card
ORD00689,2024-02-23,C106,Mouse,Accessories,2,3447.26,569.08,Pune,Credit Card
ORD00690,2024-02-24,C212,Printer,Office,1,16394.97,2171.34,Mumbai,Debit Card
ORD00691,2024-02-24,C297,Smartphone,Electronics,3,136940.99,18506.04,Mumbai,Net Banking
ORD00692,2024-02-25,C291,Printer,Office,2,36751.72,8065.99,Nagpur,Cash
ORD00693,2024-02-26,C076,Headphones,Accessories,4,18416.59,3915.96,Nagpur,Credit Card
ORD00694,2024-02-26,C279,Laptop,Electronics,3,273254.55,65458.15,Pune,Debit Card
ORD00695,2024-02-27,C281,Mouse,Accessories,3,5034.81,1187.61,Amravati,Credit Card
ORD00696,2024-02-28,C025,Mouse,Accessories,4,5307.29,801.85,Pune,Credit Card
ORD00697,2024-02-28,C116,Laptop,Electronics,2,144800.23,11992.46,Pune,Credit Card
ORD00698,2024-02-29,C214,Tablet,Electronics,3,91496.79,7688.5,Nashik,UPI
ORD00699,2024-02-29,C241,Printer,Office,2,32281.07,2798.66,Mumbai,Credit Card
ORD00700,2024-03-01,C144,Tablet,Electronics,1,31261.42,6386.61,Nagpur,Cash
ORD00701,2024-03-02,C246,Tablet,Electronics,3,100849.57,14310.47,Pune,Credit Card
ORD00702,2024-03-02,C072,Tablet,Electronics,3,86697.72,17391.96,Amravati,Cash
ORD00703,2024-03-03,C292,Mouse,Accessories,2,3313.74,443.99,Nashik,Net Banking
ORD00704,2024-03-03,C118,Smartphone,Electronics,4,164382.77,18550.99,Nashik,Cash
ORD00705,2024-03-04,C180,Mouse,Accessories,2,3188.05,614.26,Amravati,Net Banking
ORD00706,2024-03-05,C228,Mouse,Accessories,1,1554.56,212.74,Amravati,Debit Card
ORD00707,2024-03-05,C285,Mouse,Accessories,2,3262.6,766.18,Amravati,UPI
ORD00708,2024-03-06,C224,Headphones,Accessories,3,13930.15,1969.48,Pune,Net Banking
ORD00709,2024-03-06,C221,Headphones,Accessories,4,17261.84,3736.92,Amravati,Cash
ORD00710,2024-03-07,C231,Keyboard,Accessories,3,11582.2,1511.93,Mumbai,Debit Card
ORD00711,2024-03-08,C288,Headphones,Accessories,2,10292.37,1070.29,Amravati,Credit Card
ORD00712,2024-03-08,C126,Smartphone,Electronics,1,44405.77,4732.5,Mumbai,Net Banking
ORD00713,2024-03-09,C068,Headphones,Accessories,2,10028.53,1662.58,Mumbai,Credit Card
ORD00714,2024-03-09,C189,Headphones,Accessories,3,14550.72,2795.22,Mumbai,Net Banking
ORD00715,2024-03-10,C273,Printer,Office,2,29899.48,5537.12,Nashik,Debit Card
ORD00716,2024-03-11,C004,Printer,Office,1,14428.97,1471.17,Pune,Credit Card
ORD00717,2024-03-11,C047,Keyboard,Accessories,3,10056.97,1137.96,Amravati,Net Banking
ORD00718,2024-03-12,C280,Smartphone,Electronics,3,96094.59,11821.03,Amravati,Cash
ORD00719,2024-03-13,C195,Tablet,Electronics,2,60792.46,14824.24,Amravati,Debit Card
ORD00720,2024-03-13,C144,Smartphone,Electronics,3,126971.5,22984.52,Pune,Cash
ORD00721,2024-03-14,C266,Headphones,Accessories,2,9285.02,771.82,Amravati,Credit Card
ORD00722,2024-03-14,C042,Printer,Office,1,16839.59,3137.32,Nashik,Net Banking
ORD00723,2024-03-15,C012,Headphones,Accessories,1,4709.83,759.93,Nagpur,Cash
ORD00724,2024-03-16,C226,Smartphone,Electronics,1,47647.51,8855.98,Amravati,Cash
ORD00725,2024-03-16,C159,Smartphone,Electronics,1,47471.45,7773.06,Nagpur,Credit Card
ORD00726,2024-03-17,C156,Mouse,Accessories,3,5584.4,1292.04,Amravati,Net Banking
ORD00727,2024-03-17,C216,Monitor,Electronics,4,91687.45,20425.16,Pune,Credit Card
ORD00728,2024-03-18,C036,Keyboard,Accessories,2,6010.18,627.21,Nashik,Cash
ORD00729,2024-03-19,C148,Headphones,Accessories,2,8833.63,1964.42,Pune,Debit Card
ORD00730,2024-03-19,C187,Monitor,Electronics,4,92865.49,19369.59,Nashik,Cash
ORD00731,2024-03-20,C087,Mouse,Accessories,4,6855.29,597.92,Nashik,Cash
ORD00732,2024-03-20,C044,Laptop,Electronics,1,72912.25,11543.02,Pune,Net Banking
ORD00733,2024-03-21,C043,Mouse,Accessories,3,5852.74,1244.11,Nagpur,Net Banking
ORD00734,2024-03-22,C083,Monitor,Electronics,3,61751.8,8683.62,Nashik,Debit Card
ORD00735,2024-03-22,C095,Keyboard,Accessories,3,10973.26,2393.09,Pune,Net Banking
ORD00736,2024-03-23,C072,Mouse,Accessories,4,7470.96,884.37,Nagpur,Cash
ORD00737,2024-03-23,C016,Keyboard,Accessories,3,10815.97,1026.44,Mumbai,Cash
ORD00738,2024-03-24,C058,Headphones,Accessories,3,15626.23,3408.4,Nashik,UPI
ORD00739,2024-03-25,C161,Laptop,Electronics,2,174963.26,23373.47,Mumbai,Cash
ORD00740,2024-03-25,C204,Tablet,Electronics,1,34839.75,6213.45,Amravati,Net Banking
ORD00741,2024-03-26,C173,Keyboard,Accessories,1,3534.76,880.5,Mumbai,Net Banking
ORD00742,2024-03-27,C052,Mouse,Accessories,4,7710.99,1622.97,Nashik,Net Banking
ORD00743,2024-03-27,C240,Headphones,Accessories,3,14889.18,3629.86,Mumbai,Credit Card
ORD00744,2024-03-28,C137,Monitor,Electronics,3,64122.81,8158.58,Amravati,Debit Card
ORD00745,2024-03-28,C267,Printer,Office,3,52218.87,4769.57,Pune,Credit Card
ORD00746,2024-03-29,C275,Tablet,Electronics,3,99335.3,8648.97,Amravati,UPI
ORD00747,2024-03-30,C267,Smartphone,Electronics,4,196699.74,27935.26,Nashik,Cash
ORD00748,2024-03-30,C140,Laptop,Electronics,4,334721.66,66708.52,Mumbai,Debit Card
ORD00749,2024-03-31,C075,Mouse,Accessories,1,1602.75,312.32,Nagpur,Credit Card
ORD00750,2024-03-31,C215,Tablet,Electronics,4,140692.5,33612.01,Nashik,Credit Card
ORD00751,2024-04-01,C164,Keyboard,Accessories,3,10687.44,967.71,Mumbai,Cash
ORD00752,2024-04-02,C093,Laptop,Electronics,3,243273.95,38144.31,Nashik,UPI
ORD00753,2024-04-02,C244,Tablet,Electronics,2,71187.2,11044.39,Pune,UPI
ORD00754,2024-04-03,C210,Smartphone,Electronics,3,117717.86,22400.55,Nagpur,UPI
ORD00755,2024-04-03,C161,Smartphone,Electronics,2,87465.6,8650.83,Nagpur,Cash
ORD00756,2024-04-04,C132,Mouse,Accessories,4,5955.66,641.14,Mumbai,Credit Card
ORD00757,2024-04-05,C008,Keyboard,Accessories,1,3559.49,344.42,Nashik,Debit Card
ORD00758,2024-04-05,C299,Keyboard,Accessories,2,6956.5,1183.27,Mumbai,UPI
ORD00759,2024-04-06,C187,Smartphone,Electronics,4,161991.35,17129.9,Amravati,Net Banking
ORD00760,2024-04-06,C039,Laptop,Electronics,3,229083.44,54917.41,Nagpur,Cash
ORD00761,2024-04-07,C292,Headphones,Accessories,2,10905.21,2570.18,Pune,Credit Card
ORD00762,2024-04-08,C257,Mouse,Accessories,3,4913.25,1178.93,Pune,Credit Card
ORD00763,2024-04-08,C086,Monitor,Electronics,2,45146.4,3920.9,Mumbai,Net Banking
ORD00764,2024-04-09,C030,Smartphone,Electronics,3,121236.03,30219.1,Nagpur,Credit Card
ORD00765,2024-04-10,C180,Laptop,Electronics,2,149980.63,23213.32,Nashik,Cash
ORD00766,2024-04-10,C171,Headphones,Accessories,2,9766.63,1776.63,Pune,Cash
ORD00767,2024-04-11,C196,Headphones,Accessories,1,4940.71,562.75,Nagpur,Credit Card
ORD00768,2024-04-11,C172,Mouse,Accessories,4,6169.42,1075.31,Pune,UPI
ORD00769,2024-04-12,C179,Monitor,Electronics,1,21453.48,3230.28,Nagpur,UPI
ORD00770,2024-04-13,C215,Smartphone,Electronics,1,43724.77,9590.31,Nashik,Credit Card
ORD00771,2024-04-13,C123,Mouse,Accessories,4,7017.98,1007.41,Mumbai,Debit Card
ORD00772,2024-04-14,C035,Smartphone,Electronics,4,190410.6,23136.31,Amravati,Net Banking
ORD00773,2024-04-14,C175,Mouse,Accessories,3,5058.24,571.62,Amravati,Debit Card
ORD00774,2024-04-15,C016,Mouse,Accessories,3,5442.27,501.21,Nashik,Debit Card
ORD00775,2024-04-16,C015,Printer,Office,1,18107.48,1598.49,Pune,UPI
ORD00776,2024-04-16,C001,Headphones,Accessories,4,20357.46,3445.15,Pune,Debit Card
ORD00777,2024-04-17,C188,Printer,Office,2,28982.85,6934.95,Pune,UPI
ORD00778,2024-04-17,C134,Keyboard,Accessories,1,3053.44,274.96,Nashik,Debit Card
ORD00779,2024-04-18,C092,Laptop,Electronics,2,171579.09,18681.25,Mumbai,Debit Card
ORD00780,2024-04-19,C220,Printer,Office,3,47100.05,7080.33,Nagpur,Cash
ORD00781,2024-04-19,C094,Headphones,Accessories,1,5689.77,760.22,Nashik,Net Banking
ORD00782,2024-04-20,C066,Mouse,Accessories,1,1831.03,162.35,Pune,Net Banking
ORD00783,2024-04-20,C035,Smartphone,Electronics,3,121065.88,25788.53,Nashik,Credit Card
ORD00784,2024-04-21,C216,Headphones,Accessories,2,9082.45,2009.09,Nagpur,UPI
ORD00785,2024-04-22,C187,Tablet,Electronics,3,91133.25,18613.78,Nagpur,Debit Card
ORD00786,2024-04-22,C126,Keyboard,Accessories,3,11817.3,1081.94,Nagpur,Net Banking
ORD00787,2024-04-23,C126,Smartphone,Electronics,3,127975.92,22173.11,Amravati,Cash
ORD00788,2024-04-24,C046,Printer,Office,3,47779.18,7038.84,Amravati,Net Banking
ORD00789,2024-04-24,C115,Smartphone,Electronics,4,170818.48,23956.29,Mumbai,Debit Card
ORD00790,2024-04-25,C146,Monitor,Electronics,4,80158.66,11288.58,Nagpur,Net Banking
ORD00791,2024-04-25,C168,Laptop,Electronics,3,279896.73,32389.15,Mumbai,Credit Card
ORD00792,2024-04-26,C134,Monitor,Electronics,2,49157.05,4294.54,Mumbai,UPI
ORD00793,2024-04-27,C077,Mouse,Accessories,1,1563.07,261.41,Nagpur,Cash
ORD00794,2024-04-27,C028,Mouse,Accessories,2,3385.38,512.03,Nagpur,Credit Card
ORD00795,2024-04-28,C038,Laptop,Electronics,2,159975.96,20565.94,Nashik,Debit Card
ORD00796,2024-04-28,C225,Headphones,Accessories,2,9999.11,2400.29,Mumbai,Credit Card
ORD00797,2024-04-29,C001,Printer,Office,1,16222.21,1997.18,Amravati,UPI
ORD00798,2024-04-30,C226,Mouse,Accessories,1,1701.12,385.27,Nashik,Debit Card
ORD00799,2024-04-30,C042,Monitor,Electronics,3,57488.53,7098.48,Mumbai,UPI
ORD00800,2024-05-01,C034,Smartphone,Electronics,4,179116.23,20377.98,Nagpur,Net Banking
ORD00801,2024-05-01,C039,Mouse,Accessories,2,3173.03,702.39,Pune,Credit Card
ORD00802,2024-05-02,C088,Headphones,Accessories,1,4954.63,576.61,Amravati,Net Banking
ORD00803,2024-05-03,C272,Laptop,Electronics,3,250752.25,59821.46,Mumbai,UPI
ORD00804,2024-05-03,C276,Keyboard,Accessories,1,3670.39,579.73,Pune,Credit Card
ORD00805,2024-05-04,C191,Mouse,Accessories,1,1627.62,306.88,Nagpur,Net Banking
ORD00806,2024-05-04,C298,Tablet,Electronics,3,90150.66,21054.51,Nashik,Cash
ORD00807,2024-05-05,C199,Printer,Office,1,15296.73,3194.98,Pune,Cash
ORD00808,2024-05-06,C151,Monitor,Electronics,3,66929.74,16465.75,Nashik,Credit Card
ORD00809,2024-05-06,C236,Tablet,Electronics,1,32733.42,7992.15,Nagpur,Net Banking
ORD00810,2024-05-07,C220,Smartphone,Electronics,1,45640.94,9309.96,Pune,Debit Card
ORD00811,2024-05-08,C214,Smartphone,Electronics,3,145486.1,30070.01,Mumbai,Cash
ORD00812,2024-05-08,C144,Tablet,Electronics,2,57085.91,6494.51,Nagpur,Cash
ORD00813,2024-05-09,C100,Monitor,Electronics,1,22949.7,2394.51,Mumbai,UPI
ORD00814,2024-05-09,C232,Laptop,Electronics,4,290651.15,47274.27,Mumbai,Credit Card
ORD00815,2024-05-10,C007,Keyboard,Accessories,4,14342.12,1884.83,Mumbai,Credit Card
ORD00816,2024-05-11,C215,Smartphone,Electronics,4,171537.78,18000.86,Nashik,UPI
ORD00817,2024-05-11,C284,Monitor,Electronics,1,19166.89,2327.0,Mumbai,Debit Card
ORD00818,2024-05-12,C090,Headphones,Accessories,1,5205.28,537.92,Nashik,Debit Card
ORD00819,2024-05-12,C109,Printer,Office,3,50070.02,11313.13,Nagpur,Net Banking
ORD00820,2024-05-13,C196,Monitor,Electronics,4,86723.13,16929.48,Mumbai,Debit Card
ORD00821,2024-05-14,C230,Tablet,Electronics,2,65873.43,16014.51,Amravati,UPI
ORD00822,2024-05-14,C178,Tablet,Electronics,3,89768.67,17507.55,Amravati,Net Banking
ORD00823,2024-05-15,C224,Laptop,Electronics,3,216413.93,47801.62,Mumbai,Cash
ORD00824,2024-05-15,C270,Monitor,Electronics,2,50028.29,7423.1,Nashik,Net Banking
ORD00825,2024-05-16,C050,Monitor,Electronics,3,65255.65,6469.47,Pune,Debit Card
ORD00826,2024-05-17,C264,Monitor,Electronics,2,44351.95,8308.63,Mumbai,Net Banking
ORD00827,2024-05-17,C222,Laptop,Electronics,2,148614.78,15407.37,Amravati,UPI
ORD00828,2024-05-18,C079,Mouse,Accessories,1,1875.9,167.98,Amravati,UPI
ORD00829,2024-05-18,C192,Mouse,Accessories,2,3348.19,286.79,Nashik,UPI
ORD00830,2024-05-19,C209,Headphones,Accessories,2,8884.97,2195.17,Nashik,UPI
ORD00831,2024-05-20,C291,Printer,Office,2,29445.57,6285.48,Nashik,Credit Card
ORD00832,2024-05-20,C273,Smartphone,Electronics,4,145260.7,21967.03,Pune,Credit Card
ORD00833,2024-05-21,C069,Keyboard,Accessories,1,3876.55,515.45,Amravati,Debit Card
ORD00834,2024-05-22,C197,Laptop,Electronics,1,82675.7,9484.65,Pune,UPI
ORD00835,2024-05-22,C162,Smartphone,Electronics,1,44768.17,5723.02,Nashik,Debit Card
ORD00836,2024-05-23,C097,Headphones,Accessories,1,6091.1,1237.01,Nagpur,Cash
ORD00837,2024-05-23,C284,Keyboard,Accessories,1,3187.21,591.63,Pune,UPI
ORD00838,2024-05-24,C290,Monitor,Electronics,4,74776.46,17649.71,Pune,Credit Card
ORD00839,2024-05-25,C113,Printer,Office,4,64111.63,10057.48,Nashik,Debit Card
ORD00840,2024-05-25,C079,Monitor,Electronics,1,21591.77,3595.29,Pune,Debit Card
ORD00841,2024-05-26,C146,Headphones,Accessories,2,9478.44,2060.34,Pune,Credit Card
ORD00842,2024-05-26,C052,Laptop,Electronics,4,312682.08,77752.48,Pune,Debit Card
ORD00843,2024-05-27,C298,Mouse,Accessories,1,1855.34,251.21,Mumbai,Debit Card
ORD00844,2024-05-28,C065,Headphones,Accessories,4,20018.73,4678.44,Nagpur,UPI
ORD00845,2024-05-28,C286,Printer,Office,4,58414.39,8818.07,Nashik,Debit Card
ORD00846,2024-05-29,C042,Keyboard,Accessories,2,7358.91,1205.41,Pune,UPI
ORD00847,2024-05-29,C207,Monitor,Electronics,2,42049.3,5494.63,Mumbai,Debit Card
ORD00848,2024-05-30,C114,Laptop,Electronics,4,304048.38,25396.82,Nashik,UPI
ORD00849,2024-05-31,C219,Keyboard,Accessories,1,3320.41,804.95,Nashik,Net Banking
ORD00850,2024-05-31,C054,Printer,Office,4,68622.76,10623.63,Pune,Cash
ORD00851,2024-06-01,C206,Laptop,Electronics,4,279724.39,36119.31,Mumbai,Credit Card
ORD00852,2024-06-01,C140,Smartphone,Electronics,2,74692.09,9915.56,Nagpur,Cash
ORD00853,2024-06-02,C045,Laptop,Electronics,2,144614.62,31067.83,Nagpur,Credit Card
ORD00854,2024-06-03,C027,Mouse,Accessories,3,4463.74,555.09,Pune,UPI
ORD00855,2024-06-03,C130,Monitor,Electronics,4,77935.07,18791.9,Pune,UPI
ORD00856,2024-06-04,C208,Printer,Office,3,43735.77,8110.41,Nashik,Credit Card
ORD00857,2024-06-05,C169,Tablet,Electronics,3,98766.24,15461.66,Mumbai,Credit Card
ORD00858,2024-06-05,C105,Printer,Office,3,53693.02,11673.16,Nagpur,Net Banking
ORD00859,2024-06-06,C226,Headphones,Accessories,4,16695.79,1757.17,Amravati,Net Banking
ORD00860,2024-06-06,C074,Headphones,Accessories,4,20797.06,2131.4,Mumbai,Credit Card
ORD00861,2024-06-07,C062,Tablet,Electronics,4,119579.78,20260.88,Mumbai,Cash
ORD00862,2024-06-08,C130,Laptop,Electronics,4,312135.12,49859.5,Amravati,Credit Card
ORD00863,2024-06-08,C203,Monitor,Electronics,1,22263.53,1877.02,Pune,UPI
ORD00864,2024-06-09,C166,Mouse,Accessories,4,5885.05,711.72,Nagpur,Net Banking
ORD00865,2024-06-09,C130,Printer,Office,4,65698.73,7842.58,Nagpur,Cash
ORD00866,2024-06-10,C273,Headphones,Accessories,4,16686.71,2207.74,Nashik,Credit Card
ORD00867,2024-06-11,C183,Printer,Office,2,34026.8,5884.43,Nashik,Credit Card
ORD00868,2024-06-11,C212,Mouse,Accessories,1,1511.8,171.18,Nashik,Net Banking
ORD00869,2024-06-12,C047,Smartphone,Electronics,1,44703.23,6151.16,Mumbai,Cash
ORD00870,2024-06-12,C271,Laptop,Electronics,1,70247.21,8689.63,Amravati,Net Banking
ORD00871,2024-06-13,C174,Monitor,Electronics,3,60530.47,11957.23,Amravati,UPI
